0, 0, 9.0, 9.0, 0.196428571429, 0.196428571429
0, 1, 4.0, 6.5, 0.6, 0.398214285714
0, 2, 11.0, 8.0, 0.180555555556, 0.325661375661
0, 3, 7.0, 7.75, 0.5625, 0.384871031746
0, 4, 25.0, 11.2, 0.075, 0.322896825397
0, 5, 8.0, 10.6666666667, 0.238095238095, 0.308763227513
0, 6, 29.0, 13.2857142857, 0.0662393162393, 0.274116954474
0, 7, 12.0, 13.125, 0.155555555556, 0.259296779609
0, 8, 8.0, 12.5555555556, 0.238095238095, 0.256941052774
0, 9, 28.0, 14.1, 0.185185185185, 0.249765466015
0, 10, 25.0, 15.0909090909, 0.0767045454545, 0.234032655055
0, 11, 16.0, 15.1666666667, 0.125, 0.224946600467
0, 12, 25.0, 15.9230769231, 0.0741758241758, 0.213348848445
0, 13, 16.0, 15.9285714286, 0.160714285714, 0.209589236821
0, 14, 5.0, 15.2, 0.35, 0.218949954367
0, 15, 11.0, 14.9375, 0.180555555556, 0.216550304441
0, 16, 13.0, 14.8235294118, 0.15, 0.21263558065
0, 17, 44.0, 16.4444444444, 0.0438095238095, 0.20325635527
0, 18, 13.0, 16.2631578947, 0.15, 0.200453389203
0, 19, 10.0, 15.95, 0.3, 0.205430719743
0, 20, 7.0, 15.5238095238, 0.25, 0.207553066422
0, 21, 32.0, 16.2727272727, 0.0622710622711, 0.200949338961
0, 22, 18.0, 16.347826087, 0.104166666667, 0.196741396687
0, 23, 33.0, 17.0416666667, 0.0575657894737, 0.190942413053
0, 24, 43.0, 18.08, 0.047268907563, 0.185195472834
0, 25, 4.0, 17.5384615385, 0.375, 0.192495646955
0, 26, 21.0, 17.6666666667, 0.0912698412698, 0.188746543041
0, 27, 33.0, 18.2142857143, 0.0583333333333, 0.184088928409
0, 28, 27.0, 18.5172413793, 0.0710784313725, 0.180192014718
0, 29, 25.0, 18.7333333333, 0.0767045454545, 0.176742432409
0, 30, 28.0, 19.0322580645, 0.144230769231, 0.175693669081
0, 31, 21.0, 19.09375, 0.0912698412698, 0.173055424462
0, 32, 16.0, 19.0, 0.116883116883, 0.171353233323
0, 33, 15.0, 18.8823529412, 0.128787878788, 0.170101311131
0, 34, 18.0, 18.8571428571, 0.104166666667, 0.168217464146
0, 35, 1.0, 18.3611111111, 0.75, 0.184378090142
