0, 0, 14.0, 14.0, 0.166666666667, 0.166666666667, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 1, 32.0, 23.0, 0.182795698925, 0.174731182796, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 2, 31.0, 25.6666666667, 0.117857142857, 0.155773169483, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 3, 15.0, 23.0, 0.202380952381, 0.167425115207, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 4, 33.0, 25.0, 0.116666666667, 0.157273425499, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 5, 39.0, 27.3333333333, 0.0525641025641, 0.139821871677, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 6, 58.0, 31.7142857143, 0.0444444444444, 0.126196524929, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 7, 37.0, 32.375, 0.0541666666667, 0.117192792646, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 8, 54.0, 34.7777777778, 0.0380952380952, 0.108404175474, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 9, 3.0, 31.6, 0.416666666667, 0.139230424593, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 10, 33.0, 31.7272727273, 0.0892857142857, 0.134689996384, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 11, 22.0, 30.9166666667, 0.111111111111, 0.132725089278, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 12, 53.0, 32.6153846154, 0.0363756613757, 0.125313594824, 0.0, [ 0.  0.  0.  0.  0.  0.]
