0, 0, 3445.0, 3445.0, 0.0299242424242, 0.0299242424242, 0.0
0, 1, 3445.0, 3445.0, 0.0299242424242, 0.0299242424242, 0.0
0, 2, 685.0, 2525.0, 0.143518518519, 0.0677890011223, 0.0
0, 3, 20025.0, 6900.0, 0.0419826652221, 0.0613374171473, 0.0
0, 4, 10818.0, 7683.6, 0.014302507837, 0.0519304352852, 0.0
0, 5, 8685.0, 7850.5, 0.0159444985394, 0.0459327791609, 0.0
0, 6, 5476.0, 7511.28571429, 0.506666666667, 0.111751905947, 0.0
0, 7, 20410.0, 9123.625, 0.0124085684431, 0.0993339887594, 0.0
0, 8, 10818.0, 9311.88888889, 0.014302507837, 0.0898860464347, 0.0
0, 9, 13381.0, 9718.8, 0.0126710199005, 0.0821645437813, 0.0
0, 10, 445.0, 8875.72727273, 0.0679824561404, 0.0808752630866, 0.0
0, 11, 19409.0, 9753.5, 0.0128045404208, 0.0752027028645, 0.0
0, 12, 692.0, 9056.46153846, 0.118518518519, 0.078534688684, 0.0
0, 13, 11972.0, 9264.71428571, 0.0140350877193, 0.0739275743294, 0.0
0, 14, 19409.0, 9941.0, 0.0128045404208, 0.0698527054022, 0.0
0, 15, 1418.0, 9408.3125, 0.0756578947368, 0.0702155297356, 0.0
0, 16, 4797.0, 9137.05882353, 0.0785714285714, 0.0707070531965, 0.0
0, 17, 3650.0, 8832.22222222, 0.0281593406593, 0.0683432913889, 0.0
0, 18, 11700.0, 8983.15789474, 0.013691226806, 0.0654668669372, 0.0
0, 19, 5330.0, 8800.5, 0.256756756757, 0.0750313614281, 0.0
0, 20, 6120.0, 8672.85714286, 0.0777576853526, 0.0751611863769, 0.0
0, 21, 12932.0, 8866.45454545, 0.012955465587, 0.0723336536138, 0.0
0, 22, 8704.0, 8859.39130435, 0.0163769211388, 0.0699007522018, 0.0
0, 23, 10225.0, 8916.29166667, 0.0362004950495, 0.0684965748205, 0.0
0, 24, 2434.0, 8657.0, 0.0416666666667, 0.0674233784943, 0.0
0, 25, 1332.0, 8375.26923077, 0.0849420849421, 0.0680971748961, 0.0
0, 26, 16850.0, 8689.14814815, 0.0145150273224, 0.0661126509119, 0.0
0, 27, 14228.0, 8886.96428571, 0.0122968818621, 0.0641906591601, 0.0
0, 28, 7954.0, 8854.79310345, 0.0172798216276, 0.0625730440728, 0.0
0, 29, 4930.0, 8723.96666667, 0.0234375, 0.0612685259371, 0.0
0, 30, 3757.0, 8563.74193548, 0.0257575757576, 0.0601230114151, 0.0
0, 31, 30285.0, 9242.53125, 0.0083754956926, 0.0585059015488, 0.0
0, 32, 2642.0, 9042.51515152, 0.0275297619048, 0.0575672306505, 0.0
0, 33, 1621.0, 8824.23529412, 0.0579545454545, 0.0575786222624, 0.0
0, 34, 22340.0, 9210.4, 0.011586142973, 0.0562645514256, 0.0
0, 35, 2690.0, 9029.27777778, 0.0377777777778, 0.0557510299353, 0.0
0, 36, 11588.0, 9098.43243243, 0.0135544854646, 0.0546105827875, 0.0
0, 37, 5652.0, 9007.73684211, 0.0209762000807, 0.0537254674531, 0.0
0, 38, 20410.0, 9300.1025641, 0.0124085684431, 0.0526660597862, 0.0
0, 39, 8388.0, 9277.3, 0.0165331955567, 0.0517627381804, 0.0
0, 40, 3637.0, 9139.73170732, 0.0231382978723, 0.0510645810997, 0.0
0, 41, 3042.0, 8994.54761905, 0.0323426573427, 0.0506188210103, 0.0
0, 42, 405.0, 8794.79069767, 0.0763157894737, 0.051216424928, 0.0
0, 43, 3650.0, 8677.86363636, 0.0281593406593, 0.0506924002856, 0.0
0, 44, 3650.0, 8566.13333333, 0.0281593406593, 0.0501916656272, 0.0
0, 45, 14228.0, 8689.2173913, 0.0122968818621, 0.0493678659801, 0.0
0, 46, 21361.0, 8958.82978723, 0.0124484004128, 0.0485823454362, 0.0
0, 47, 842.0, 8789.72916667, 0.266666666667, 0.0531257687951, 0.0
0, 48, 4385.0, 8699.83673469, 0.0213387241689, 0.0524770535987, 0.0
0, 49, 7157.0, 8668.98, 0.0175827423168, 0.051779167373, 0.0
0, 50, 5477.0, 8606.39215686, 0.256666666667, 0.05579656932, 0.0
0, 51, 842.0, 8457.07692308, 0.266666666667, 0.0598517634997, 0.0
0, 52, 5314.0, 8397.77358491, 0.0222816399287, 0.0591428932437, 0.0
0, 53, 5381.0, 8341.90740741, 0.0218614718615, 0.0584524965514, 0.0
0, 54, 5993.0, 8299.2, 0.0204042715484, 0.0577607106422, 0.0
0, 55, 2344.0, 8192.85714286, 0.0289495450786, 0.0572462255429, 0.0
0, 56, 3188.0, 8105.05263158, 0.0311730926989, 0.0567888021597, 0.0
0, 57, 7753.0, 8098.98275862, 0.130617977528, 0.0580617189764, 0.0
0, 58, 7561.0, 8089.86440678, 0.0176900584795, 0.0573774535442, 0.0
0, 59, 5858.0, 8052.66666667, 0.0205108359133, 0.056763009917, 0.0
0, 60, 12932.0, 8132.6557377, 0.012955465587, 0.0560448534526, 0.0
0, 61, 6344.0, 8103.80645161, 0.0198627663416, 0.0554612714024, 0.0
0, 62, 6722.0, 8081.87301587, 0.0188492063492, 0.0548801275127, 0.0
0, 63, 3978.0, 8017.75, 0.0264778325123, 0.0544363416533, 0.0
0, 64, 9001.0, 8032.87692308, 0.0157882241216, 0.0538417552298, 0.0
0, 65, 1360.0, 7931.77272727, 0.0690690690691, 0.0540724721061, 0.0
0, 66, 14365.0, 8027.79104478, 0.0121933621934, 0.0534474107641, 0.0
0, 67, 3392.0, 7959.61764706, 0.0381836945304, 0.0532229443489, 0.0
0, 68, 19154.0, 8121.85507246, 0.0128348214286, 0.0526376092341, 0.0
0, 69, 2754.0, 8045.17142857, 0.0287267080745, 0.0522960249319, 0.0
0, 70, 13250.0, 8118.47887324, 0.0177033492823, 0.0518088041481, 0.0
0, 71, 5125.0, 8076.90277778, 0.0220982142857, 0.0513961570666, 0.0
0, 72, 22465.0, 8274.0, 0.0114621350365, 0.050849115669, 0.0
0, 73, 10532.0, 8304.51351351, 0.0145190562613, 0.0503581689202, 0.0
0, 74, 18257.0, 8437.21333333, 0.011858974359, 0.0498448463261, 0.0
0, 75, 1105.0, 8340.73684211, 0.114705882353, 0.0506982810106, 0.0
0, 76, 13572.0, 8408.67532468, 0.0126173257424, 0.05020372315, 0.0
0, 77, 9428.0, 8421.74358974, 0.0154580586497, 0.0497582659128, 0.0
0, 78, 13700.0, 8488.55696203, 0.0187104930468, 0.0493652561297, 0.0
0, 79, 11705.0, 8528.7625, 0.0129037629038, 0.0489094874644, 0.0
0, 80, 6409.0, 8502.59259259, 0.131172839506, 0.0499250844032, 0.0
0, 81, 10081.0, 8521.84146341, 0.0148109243697, 0.0494968629393, 0.0
0, 82, 4033.0, 8467.75903614, 0.0258620689655, 0.0492121063854, 0.0
