0, 0, 6.90039494645, 6.90039494645, 0.333333333333, 0.333333333333, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 1, 6.88935502602, 6.89487498623, 0.238095238095, 0.285714285714, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 2, 6.99679810247, 6.92884935831, 0.0651260504202, 0.21218487395, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 3, 6.84456277703, 6.90777771299, 0.0455465587045, 0.170525295138, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 4, 7.00638197208, 6.92749856481, 0.0532212885154, 0.147064493814, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 5, 6.80474542808, 6.90703970869, 0.0539772727273, 0.131549956966, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 6, 6.87720216635, 6.90277720264, 0.0871212121212, 0.125202993417, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 7, 6.97806704479, 6.91218843291, 0.119047619048, 0.124433571621, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 8, 7.0525935717, 6.92778900389, 0.0839160839161, 0.119931628542, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 9, 6.94939717986, 6.92994982148, 0.146739130435, 0.122612378732, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 10, 6.85210594271, 6.92287310523, 0.125, 0.122829435211, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 11, 6.33999454634, 6.87429989199, 0.525, 0.156343648943, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 12, 6.59902724299, 6.85312507284, 0.0488095238095, 0.148071793163, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 13, 6.90876843336, 6.85709959859, 0.375, 0.164280950795, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 14, 7.10781300686, 6.87381382581, 0.0627450980392, 0.157511893944, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 15, 7.21726881247, 6.89527976247, 0.077380952381, 0.152503710097, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 16, 6.84609230937, 6.89238638288, 0.10989010989, 0.149997027731, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 17, 6.92978874316, 6.89446429178, 0.171428571429, 0.151187669048, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 18, 7.0227870349, 6.90121812037, 0.0557275541796, 0.146163452476, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 19, 6.44812833544, 6.87856363112, 0.133333333333, 0.145521946519, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 20, 6.76250559019, 6.87303705774, 0.0544117647059, 0.141183366433, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 21, 6.58124484427, 6.85977377531, 0.0575657894737, 0.13738256748, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 22, 6.87612290833, 6.86048460718, 0.277777777778, 0.143486707058, 0.0, [ 0.  0.  0.  0.  0.  0.]
0, 23, 6.19627103609, 6.83280904172, 1.0, 0.179174760931, 0.0416666666667, [ 0.  0.  0.  0.  0.  0.]
0, 24, 6.29780827884, 6.81140901121, 0.3125, 0.184507770493, 0.04, [ 0.  0.  0.  0.  0.  0.]
0, 25, 6.04313553355, 6.7818600313, 0.5, 0.196642087013, 0.0384615384615, [ 0.  0.  0.  0.  0.  0.]
0, 26, 6.76714473474, 6.78131502031, 0.0645833333333, 0.191751022062, 0.037037037037, [ 0.  0.  0.  0.  0.  0.]
0, 27, 6.55802040038, 6.77334021246, 0.05, 0.18668848556, 0.0357142857143, [ 0.  0.  0.  0.  0.  0.]
0, 28, 5.1208207198, 6.71635678168, 1.0, 0.214733710195, 0.0689655172414, [ 0.  0.  0.  0.  0.  0.]
0, 29, 7.67722102893, 6.74838558992, 0.35, 0.219242586522, 0.0666666666667, [ 0.  0.  0.  0.  0.  0.]
0, 30, 6.46012152746, 6.73908674919, 0.0627450980392, 0.214194280442, 0.0645161290323, [ 0.  0.  0.  0.  0.  0.]
0, 31, 7.87608592459, 6.77461797342, 0.1, 0.210625709178, 0.0625, [ 0.  0.  0.  0.  0.  0.]
